timestamp;area;sensor;value
01.02.2023 20:14:37;Marktplatz - Autos;count;5.0
01.02.2023 20:15:39;Marktplatz - Autos;count;5.0
01.02.2023 20:16:42;Marktplatz - Autos;count;5.0
01.02.2023 20:19:49;Marktplatz - Autos;count;5.0
01.02.2023 20:20:52;Marktplatz - Autos;count;4.0
01.02.2023 20:21:55;Marktplatz - Autos;count;8.0
01.02.2023 20:24:00;Marktplatz - Autos;count;6.0
01.02.2023 20:27:23;Marktplatz - Autos;count;6.0
01.02.2023 20:28:10;Marktplatz - Autos;count;5.0
01.02.2023 20:29:13;Marktplatz - Autos;count;5.0
01.02.2023 20:30:16;Marktplatz - Autos;count;5.0
01.02.2023 20:32:21;Marktplatz - Autos;count;6.0
01.02.2023 20:35:29;Marktplatz - Autos;count;6.0
01.02.2023 20:36:31;Marktplatz - Autos;count;7.0
01.02.2023 20:37:34;Marktplatz - Autos;count;8.0
01.02.2023 20:38:37;Marktplatz - Autos;count;4.0
01.02.2023 20:40:43;Marktplatz - Autos;count;3.0
01.02.2023 20:42:01;Marktplatz - Autos;count;3.0
01.02.2023 20:42:47;Marktplatz - Autos;count;3.0
01.02.2023 20:44:06;Marktplatz - Autos;count;3.0
01.02.2023 20:45:55;Marktplatz - Autos;count;2.0
01.02.2023 20:49:03;Marktplatz - Autos;count;2.0
01.02.2023 20:50:06;Marktplatz - Autos;count;2.0
01.02.2023 20:51:09;Marktplatz - Autos;count;2.0
01.02.2023 20:55:20;Marktplatz - Autos;count;2.0
01.02.2023 20:56:21;Marktplatz - Autos;count;2.0
01.02.2023 20:57:41;Marktplatz - Autos;count;3.0
01.02.2023 20:58:28;Marktplatz - Autos;count;3.0
01.02.2023 21:01:51;Marktplatz - Autos;count;2.0
01.02.2023 21:04:58;Marktplatz - Autos;count;2.0
01.02.2023 21:06:03;Marktplatz - Autos;count;2.0
01.02.2023 21:07:04;Marktplatz - Autos;count;2.0
01.02.2023 21:08:54;Marktplatz - Autos;count;2.0
01.02.2023 21:09:56;Marktplatz - Autos;count;2.0
01.02.2023 21:10:59;Marktplatz - Autos;count;2.0
01.02.2023 21:12:02;Marktplatz - Autos;count;2.0
01.02.2023 21:14:08;Marktplatz - Autos;count;1.0
01.02.2023 21:16:11;Marktplatz - Autos;count;1.0
01.02.2023 21:17:14;Marktplatz - Autos;count;1.0
01.02.2023 21:18:16;Marktplatz - Autos;count;1.0
01.02.2023 21:19:20;Marktplatz - Autos;count;1.0
01.02.2023 21:20:23;Marktplatz - Autos;count;1.0
01.02.2023 21:22:27;Marktplatz - Autos;count;1.0
01.02.2023 21:27:40;Marktplatz - Autos;count;1.0
01.02.2023 21:28:44;Marktplatz - Autos;count;1.0
01.02.2023 21:29:45;Marktplatz - Autos;count;1.0
01.02.2023 21:30:49;Marktplatz - Autos;count;1.0
01.02.2023 21:35:19;Marktplatz - Autos;count;1.0
01.02.2023 21:36:01;Marktplatz - Autos;count;1.0
01.02.2023 21:37:05;Marktplatz - Autos;count;1.0
01.02.2023 21:39:25;Marktplatz - Autos;count;1.0
01.02.2023 21:40:13;Marktplatz - Autos;count;1.0
01.02.2023 21:43:19;Marktplatz - Autos;count;1.0
01.02.2023 21:44:22;Marktplatz - Autos;count;1.0
01.02.2023 21:45:26;Marktplatz - Autos;count;1.0
01.02.2023 21:46:27;Marktplatz - Autos;count;1.0
01.02.2023 21:47:31;Marktplatz - Autos;count;1.0
01.02.2023 21:48:33;Marktplatz - Autos;count;1.0
01.02.2023 21:50:38;Marktplatz - Autos;count;1.0
01.02.2023 21:51:40;Marktplatz - Autos;count;1.0
01.02.2023 21:52:43;Marktplatz - Autos;count;1.0
01.02.2023 21:53:47;Marktplatz - Autos;count;1.0
01.02.2023 21:55:51;Marktplatz - Autos;count;2.0
01.02.2023 21:59:00;Marktplatz - Autos;count;2.0
01.02.2023 22:00:01;Marktplatz - Autos;count;2.0
01.02.2023 22:01:05;Marktplatz - Autos;count;3.0
01.02.2023 22:02:07;Marktplatz - Autos;count;3.0
01.02.2023 22:03:09;Marktplatz - Autos;count;3.0
01.02.2023 22:04:13;Marktplatz - Autos;count;2.0
01.02.2023 22:05:15;Marktplatz - Autos;count;2.0
01.02.2023 22:08:22;Marktplatz - Autos;count;2.0
01.02.2023 22:09:25;Marktplatz - Autos;count;1.0
01.02.2023 22:10:29;Marktplatz - Autos;count;1.0
01.02.2023 22:11:31;Marktplatz - Autos;count;1.0
01.02.2023 22:12:34;Marktplatz - Autos;count;1.0
01.02.2023 22:13:36;Marktplatz - Autos;count;1.0
01.02.2023 22:17:47;Marktplatz - Autos;count;1.0
01.02.2023 22:19:05;Marktplatz - Autos;count;1.0
01.02.2023 22:20:55;Marktplatz - Autos;count;1.0
01.02.2023 22:22:12;Marktplatz - Autos;count;1.0
01.02.2023 22:25:26;Marktplatz - Autos;count;2.0
01.02.2023 22:26:08;Marktplatz - Autos;count;2.0
01.02.2023 22:29:16;Marktplatz - Autos;count;2.0
01.02.2023 22:31:20;Marktplatz - Autos;count;2.0
01.02.2023 22:32:39;Marktplatz - Autos;count;2.0
01.02.2023 22:33:26;Marktplatz - Autos;count;1.0
01.02.2023 22:34:29;Marktplatz - Autos;count;1.0
01.02.2023 22:35:32;Marktplatz - Autos;count;4.0
01.02.2023 22:37:37;Marktplatz - Autos;count;6.0
01.02.2023 22:38:40;Marktplatz - Autos;count;6.0
01.02.2023 22:39:42;Marktplatz - Autos;count;6.0
01.02.2023 22:41:47;Marktplatz - Autos;count;8.0
01.02.2023 22:42:50;Marktplatz - Autos;count;8.0
01.02.2023 22:43:53;Marktplatz - Autos;count;6.0
01.02.2023 22:44:55;Marktplatz - Autos;count;7.0
01.02.2023 22:47:01;Marktplatz - Autos;count;7.0
01.02.2023 22:50:08;Marktplatz - Autos;count;6.0
01.02.2023 22:51:11;Marktplatz - Autos;count;6.0
01.02.2023 22:52:29;Marktplatz - Autos;count;7.0
01.02.2023 22:53:16;Marktplatz - Autos;count;8.0
01.02.2023 22:58:27;Marktplatz - Autos;count;8.0
01.02.2023 23:00:33;Marktplatz - Autos;count;8.0
01.02.2023 23:01:35;Marktplatz - Autos;count;7.0
01.02.2023 23:02:38;Marktplatz - Autos;count;4.0
01.02.2023 23:03:41;Marktplatz - Autos;count;4.0
01.02.2023 23:04:43;Marktplatz - Autos;count;4.0
01.02.2023 23:05:46;Marktplatz - Autos;count;4.0
01.02.2023 23:06:48;Marktplatz - Autos;count;3.0
01.02.2023 23:08:54;Marktplatz - Autos;count;5.0
01.02.2023 23:10:01;Marktplatz - Autos;count;5.0
01.02.2023 23:11:14;Marktplatz - Autos;count;7.0
01.02.2023 23:12:02;Marktplatz - Autos;count;7.0
01.02.2023 23:15:09;Marktplatz - Autos;count;7.0
01.02.2023 23:16:12;Marktplatz - Autos;count;7.0
01.02.2023 23:17:15;Marktplatz - Autos;count;3.0
01.02.2023 23:18:17;Marktplatz - Autos;count;3.0
01.02.2023 23:19:42;Marktplatz - Autos;count;1.0
01.02.2023 23:20:23;Marktplatz - Autos;count;1.0
01.02.2023 23:23:30;Marktplatz - Autos;count;1.0
01.02.2023 23:25:36;Marktplatz - Autos;count;2.0
01.02.2023 23:26:38;Marktplatz - Autos;count;2.0
01.02.2023 23:27:41;Marktplatz - Autos;count;2.0
01.02.2023 23:28:44;Marktplatz - Autos;count;2.0
01.02.2023 23:29:46;Marktplatz - Autos;count;2.0
01.02.2023 23:32:25;Marktplatz - Autos;count;3.0
01.02.2023 23:32:54;Marktplatz - Autos;count;4.0
01.02.2023 23:34:59;Marktplatz - Autos;count;5.0
01.02.2023 23:40:28;Marktplatz - Autos;count;6.0
01.02.2023 23:41:15;Marktplatz - Autos;count;5.0
01.02.2023 23:42:34;Marktplatz - Autos;count;4.0
01.02.2023 23:43:20;Marktplatz - Autos;count;2.0
01.02.2023 23:45:26;Marktplatz - Autos;count;2.0
01.02.2023 23:47:31;Marktplatz - Autos;count;2.0
01.02.2023 23:48:33;Marktplatz - Autos;count;0.0
01.02.2023 23:49:36;Marktplatz - Autos;count;0.0
01.02.2023 23:50:39;Marktplatz - Autos;count;0.0
01.02.2023 23:55:52;Marktplatz - Autos;count;0.0
01.02.2023 23:56:54;Marktplatz - Autos;count;0.0
01.02.2023 23:59:00;Marktplatz - Autos;count;0.0
